Observation,Date,Open,High,Low,Close,Adj Close,Volume,O1,H1,L1,C1,V1,O0,SMA_O0_3,MAX_O0_3,MIN_O0_3,STD_O0_3,SMA_V1_3,MAX_V1_3,MIN_V1_3,STD_V1_3,SMA_O0_5,MAX_O0_5,MIN_O0_5,STD_O0_5,SMA_V1_5,MAX_V1_5,MIN_V1_5,STD_V1_5,SMA_O0_7,MAX_O0_7,MIN_O0_7,STD_O0_7,SMA_V1_7,MAX_V1_7,MIN_V1_7,STD_V1_7,SMA_O0_10,MAX_O0_10,MIN_O0_10,STD_O0_10,SMA_V1_10,MAX_V1_10,MIN_V1_10,STD_V1_10,SMA_O0_12,MAX_O0_12,MIN_O0_12,STD_O0_12,SMA_V1_12,MAX_V1_12,MIN_V1_12,STD_V1_12,SMA_O0_15,MAX_O0_15,MIN_O0_15,STD_O0_15,SMA_V1_15,MAX_V1_15,MIN_V1_15,STD_V1_15,SMA_O0_30,MAX_O0_30,MIN_O0_30,STD_O0_30,SMA_V1_30,MAX_V1_30,MIN_V1_30,STD_V1_30,action
635,2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000,0.0,0.0,-0.000589504751739689,-0.0017442440846369145,-0.34421364985163205,-0.008620661167260346,-0.006474093802010805,0.0,-0.01080162023877207,0.00571179162223513,-0.2716111384888987,-0.09164420485175206,-0.37897556076330763,0.1568220982981404,0.00926532726857705,0.06060606060606055,-0.01080162023877207,0.02941641936721519,0.12603617461097677,1.0084047739115816,-0.37897556076330763,0.5913092766111829,0.004480069244516748,0.06060606060606055,-0.01138409192977552,0.025470459746674126,0.04302645398961612,1.0084047739115816,-0.37897556076330763,0.506323352336285,0.0018488523577919413,0.06060606060606055,-0.013545318420062236,0.021987051055346644,0.07733744534307689,1.0084047739115816,-0.7481908335566871,0.5573724408095647,-0.00041124436537734455,0.06060606060606055,-0.016516923588346666,0.020678350049627082,0.02653974754602208,1.0084047739115816,-0.7481908335566871,0.5186354225937122,0.0015720918367561584,0.06060606060606055,-0.016516923588346666,0.019055702131639433,0.03227338277903578,1.0084047739115816,-0.7481908335566871,0.537534872606651,0.0020506468410310787,0.06060606060606055,-0.041973882131246865,0.018353412637041894,0.08843531938203503,1.0084047739115816,-0.7481908335566871,0.48455135797187615,0
894,2014-01-16,162.5,172.699997,162.399994,170.970001,170.970001,11959400,-0.03532203684159163,0.002728914886579892,0.0018506353417406807,0.04167425694040516,-0.41563403955906497,0.04732308923076922,0.07031113845950047,0.19893236298932382,-0.03532203684159163,0.11880706530144809,0.8988595407146048,3.3708934310729726,-0.41563403955906497,2.142282018914875,0.031332481667721734,0.19893236298932382,-0.03621895346562598,0.09973749708184103,0.5856680928490428,3.3708934310729726,-0.41563403955906497,1.58569161172295,0.022098848551754306,0.19893236298932382,-0.03621895346562598,0.08424516643006391,0.4322683525255177,3.3708934310729726,-0.41563403955906497,1.3248325640154806,0.014715751896850838,0.19893236298932382,-0.03621895346562598,0.07004573716688099,0.28654353827029083,3.3708934310729726,-0.41563403955906497,1.1105600533898052,0.0109957057710377,0.19893236298932382,-0.03621895346562598,0.06406516980123447,0.272615345461634,3.3708934310729726,-0.41563403955906497,1.0106531903037859,0.007643374088252567,0.19893236298932382,-0.03621895346562598,0.05763969259124838,0.17150553845383973,3.3708934310729726,-0.41563403955906497,0.9201753604218834,0.006423447179078334,0.19893236298932382,-0.03621895346562598,0.045136409917485194,0.08969903400205018,3.3708934310729726,-0.4880657570943525,0.7016766337972629,0
1349,2015-11-05,230.580002,234.580002,229.190002,231.770004,231.770004,4496800,0.015770933920704833,0.007905804590835341,0.017717606807960973,0.0006044078788498553,-0.6461079587933924,0.0005204050609732835,0.025927669662975328,0.06149167000724787,0.0005204050609732835,0.03172921757609157,0.33340369900093564,1.1213625601466433,-0.6461079587933924,0.899170375545413,0.018869279017331264,0.06149167000724787,-0.007034201721507705,0.026722164723385716,0.4750997360864253,1.4904061938958706,-0.6461079587933924,0.8741357058791586,0.012864740332212379,0.06149167000724787,-0.007034201721507705,0.02423157866497406,0.2577185786905406,1.4904061938958706,-0.6461079587933924,0.8052803729133757,0.007315375529523838,0.06149167000724787,-0.016837186046511743,0.023494144222087215,0.21416667732902278,1.4904061938958706,-0.6461079587933924,0.6821082937214363,0.007282124747138204,0.06149167000724787,-0.016837186046511743,0.021606135800766,0.09179200132652306,1.4904061938958706,-0.7206878687774585,0.685331049839076,0.002613914583428471,0.06149167000724787,-0.06907604044846283,0.02765876665694772,0.4087109991980798,4.926591969376769,-0.7206878687774585,1.401156468019365,-0.004371581461325943,0.06149167000724787,-0.06907604044846283,0.03010541181540886,0.2150338722095464,4.926591969376769,-0.7206878687774585,1.0104569741884046,1
1311,2015-09-14,251.100006,254.25,249.669998,253.190002,253.190002,2890900,0.013971923009093556,0.01602459606728357,0.02018551906485544,0.011788670640412002,0.2297515739322784,0.0065710631643711714,0.007400457709149692,0.013971923009093556,0.0016583869539843477,0.006198525149445833,-0.034035995070497004,0.2297515739322784,-0.1996336455224983,0.2309196001865572,0.006328750849434672,0.02856559850766449,-0.019123217387940206,0.017482628347646738,-0.034582929309161646,0.2297515739322784,-0.1996336455224983,0.18208505934110622,0.0006568888437558572,0.02856559850766449,-0.044314842055977466,0.024771786290555157,-0.055326276434026225,0.2297515739322784,-0.1996336455224983,0.1530283714849729,0.003129713593145711,0.02856559850766449,-0.044314842055977466,0.02411632554573311,-0.05243406092522821,0.2297515739322784,-0.1996336455224983,0.15184398024499324,0.007821357178674326,0.04701299134199122,-0.044314842055977466,0.025316445185900725,-0.021795417070985534,0.5426153536167642,-0.27981974921630093,0.23394496012552934,0.01552215676710565,0.13674250188469617,-0.044314842055977466,0.040687251727786616,-0.013939867596839376,0.5426153536167642,-0.5483739667696419,0.2844987370896584,-0.0007384211815902689,0.13674250188469617,-0.1407203686440679,0.04521108819885122,0.09678924674294628,1.6415727948990435,-0.6530723888455805,0.4847982642885019,0
1425,2016-02-26,188.699997,192.0,185.0,190.33999599999999,190.33999599999999,6065100,0.056255266372972956,0.018459558275842225,0.05593609114045828,0.015525812883106616,0.06023948955510883,0.01960782755073387,0.036672153353247174,0.056255266372972956,0.01960782755073387,0.018453100277234128,0.007355358593707802,0.06023948955510883,-0.09838914511062091,0.09157742728903455,0.025232687849837253,0.056255266372972956,-0.019357424628578035,0.028139848135976208,0.1829140564802885,0.7098398323984592,-0.09838914511062091,0.3110009064523792,0.01640418896851738,0.056255266372972956,-0.05080613676842738,0.0378736251739519,0.04902676831845946,0.7098398323984592,-0.3326237725743322,0.34278106337911357,0.02249931524189409,0.08440250314465403,-0.05080613676842738,0.03818833037684099,-0.033468268381942876,0.7098398323984592,-0.4923100670764222,0.3343640193444613,0.021224730994403484,0.08440250314465403,-0.05080613676842738,0.034733188444931055,0.020704688921431163,0.7098398323984592,-0.4923100670764222,0.32952355318769216,0.009013143357642302,0.08440250314465403,-0.09408019373341081,0.051048925454063365,0.08791154008388433,1.1626526730676687,-0.4923100670764222,0.41763574223266947,-0.0007867783280130602,0.08440250314465403,-0.09408019373341081,0.042162960885021646,0.0879889603700858,1.1626526730676687,-0.4923100670764222,0.4252461786069543,0
1521,2016-07-14,223.11999500000002,224.940002,221.05000299999998,221.52999900000003,221.52999900000003,2675800,-0.010554345898004414,-0.00288130684660326,0.0034500432346009635,-0.004493776140267691,-0.24986683860839343,-0.002689095614223258,-0.002332085795587265,0.006247184125465877,-0.010554345898004414,0.008406452568732925,-0.2092169070850184,-0.1581089542892924,-0.24986683860839343,0.04676435598176329,0.004348542999347393,0.018821598782727822,-0.010554345898004414,0.01135463023224483,-0.03262716848712135,0.33253165799548445,-0.24986683860839343,0.2541471847877957,0.008365715242210763,0.022055358365405064,-0.010554345898004414,0.011724026680978794,-0.06868920370805874,0.33253165799548445,-0.2683387873737271,0.22549925609867197,0.004519247571475538,0.022055358365405064,-0.03207025387580287,0.01647836826724424,-0.059957718029640374,0.33253165799548445,-0.2683387873737271,0.1983390430716602,0.008288374484755492,0.03821964514650089,-0.03207025387580287,0.017944336415552705,-0.06436675924137734,0.33253165799548445,-0.2683387873737271,0.18103137812303688,0.008846164706618113,0.0577910402504922,-0.03207025387580287,0.02296139936385889,-0.10844421187362722,0.33253165799548445,-0.5733076689803895,0.21663512584228045,0.00084576769582367,0.0577910402504922,-0.09611198419786082,0.02862101391048361,0.13725121168995721,4.242305144623537,-0.5733076689803895,0.8712876222187603,0
421,2012-02-29,33.810001,34.119999,33.139998999999996,33.41,33.41,535700,0.005053567332151232,-0.009291521756432108,-0.000904401622213058,-0.01183084851136218,-0.12495916367200266,-0.00887320293187821,0.0010215002954517087,0.006884136486082104,-0.00887320293187821,0.00861780771568606,-0.16113745950371608,0.010231023102310166,-0.3686842379414522,0.1920308453867124,-0.002766050522580876,0.007060841008482255,-0.023955594507741762,0.013575109711425391,-0.16350871306787537,0.17003900536323746,-0.5041701921914662,0.27435054379367174,-0.005603373603961237,0.007060841008482255,-0.023955594507741762,0.012156741318110514,-0.07653666624465218,0.45677055819686574,-0.5041701921914662,0.32480814175661304,0.0013377841296477234,0.025889877852905085,-0.023955594507741762,0.015343755985716072,-0.058664050681323646,0.5251822398939696,-0.5041701921914662,0.34931204451809517,0.00518734486022307,0.0428480781348457,-0.023955594507741762,0.018305728495738912,-0.03374705185893547,0.5638656187926419,-0.5041701921914662,0.3793453590035214,0.004068176921682162,0.0428480781348457,-0.023955594507741762,0.017871314348116805,0.048047399987357776,1.0476190476190474,-0.5041701921914662,0.4652014087257186,0.0077694955867046184,0.0428480781348457,-0.027759197324414675,0.017977966501147784,0.032502500336403214,1.0796793193717278,-0.7290824662481727,0.46787048618605515,1
728,2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200,-0.028753324338674502,-0.027135156756756706,-0.037797564181345944,-0.026128596261316583,0.07783527382492461,-0.024067762711864393,-0.02257999117900848,-0.014918886486486538,-0.028753324338674502,0.007036193272786538,-0.20122148959775446,0.07783527382492461,-0.5606613971013883,0.3267500376208983,0.013346086632872244,0.15770163235813084,-0.028753324338674502,0.08085092545597308,-0.1737892754470392,0.2805488574357029,-0.5606613971013883,0.3743750669059405,0.014037835802861014,0.163353541507681,-0.13181912405201512,0.107795573410318,-0.04533876427929906,0.6578518885305282,-0.5606613971013883,0.43614121907190834,0.0473854362727343,0.2194783130434783,-0.13181912405201512,0.11707974625130796,0.24624100843656532,3.2253209057740886,-0.5606613971013883,1.109111654472535,0.04172995512359676,0.2194783130434783,-0.13181912405201512,0.1128520721150925,0.3369023372924805,3.2253209057740886,-0.5606613971013883,1.0470701101104425,0.03398501925274867,0.2194783130434783,-0.13181912405201512,0.10264136230050956,0.25061677168693586,3.2253209057740886,-0.5606613971013883,0.9545882504344434,0.02790409745966128,0.2194783130434783,-0.13181912405201512,0.07401212401432579,0.19883866587434001,3.2253209057740886,-0.5606613971013883,0.7192217963489564,1
367,2011-12-09,30.540001,31.120001000000002,30.280001000000002,31.040001,31.040001,1239500,-0.009727594033722475,-0.016745624012638127,0.022627489948413126,0.004856005336872915,-0.6250529372617823,-0.003274394129849534,-0.04081489787912015,-0.003274394129849534,-0.10944270547378843,0.05952094529397145,0.9953199463703565,3.902565623609669,-0.6250529372617823,2.5232644824476216,-0.017977885753733956,0.019982165821120557,-0.10944270547378843,0.0524985747752168,0.6502947233833355,3.902565623609669,-0.6250529372617823,1.8588720284083842,-0.008654956022475346,0.021321868941707622,-0.10944270547378843,0.045888295021223484,0.4836758899385884,3.902565623609669,-0.6250529372617823,1.5531249574176131,-0.004281055806843815,0.021321868941707622,-0.10944270547378843,0.03831841085820962,0.5382782409574507,3.902565623609669,-0.6250529372617823,1.3625829043457205,-0.0029299644668283422,0.021321868941707622,-0.10944270547378843,0.03508706049183689,0.3774844315099349,3.902565623609669,-0.6250529372617823,1.2885756628654728,-0.006119542622056473,0.021321868941707622,-0.10944270547378843,0.03250854586757018,0.27011513913191915,3.902565623609669,-0.6250529372617823,1.16784494711091,0.002648526191516609,0.04866663333333343,-0.10944270547378843,0.03004251270320062,0.31137552766572385,4.1763682590659705,-0.6572913165990228,1.1884235108449133,1
54,2010-09-15,20.98,22.0,20.790001,21.98,21.98,684600,0.021421566629914013,0.01851851851851838,0.012664392953512182,0.04071964769319836,0.04566977241484649,0.05576739752144899,0.0201448770443217,0.05576739752144899,-0.016754333018397904,0.03627771771138611,0.2645042807690799,0.814578713968958,-0.06673564407656496,0.4796823490178446,0.011055361797447861,0.05576739752144899,-0.016754333018397904,0.029264881888730245,0.2251191984447615,0.814578713968958,-0.06673564407656496,0.3571174503108887,0.01059424124711764,0.05576739752144899,-0.016754333018397904,0.02424832735847697,0.12436172428256333,0.814578713968958,-0.43994477680625865,0.38362225964365465,0.01244738129120454,0.05576739752144899,-0.016754333018397904,0.023530442496896814,0.2207955261236613,1.4609646941819991,-0.43994477680625865,0.5426307709321119,0.010034064022472736,0.05576739752144899,-0.016754333018397904,0.022017723314288796,0.2010696021389257,1.4609646941819991,-0.7255731441048034,0.6063745903018503,0.009929244460715999,0.05576739752144899,-0.016754333018397904,0.021662172553827814,0.12650257361097597,1.4609646941819991,-0.7255731441048034,0.5598477405320537,0.0007041052092125466,0.05576739752144899,-0.06685241100963735,0.028686216970929514,0.11071049044941329,2.6760135135135137,-0.7255731441048034,0.6586711494303539,0
645,2013-01-22,34.560001,35.549999,34.259997999999996,35.189999,35.189999,1920200,-0.005181375637226648,0.022139161073581493,0.013009994086339294,0.019409009269988342,-0.4598745464262609,0.013310155864868278,0.00836925383075963,0.01697898126463726,-0.005181375637226648,0.011877699237962723,0.3523540913944388,1.474490151040579,-0.4598745464262609,1.0037298706715696,0.011323104667407092,0.02234965199789629,-0.005181375637226648,0.010423616590164152,0.3322610361080619,1.474490151040579,-0.4598745464262609,0.7793340216977314,0.004188614354518545,0.02234965199789629,-0.028202084952935302,0.01707356236456746,0.2782328285574524,1.474490151040579,-0.4598745464262609,0.7174645951634777,0.001602018700068819,0.02234965199789629,-0.028202084952935302,0.015239012938485773,0.3717854120455235,1.9049773755656108,-0.4598745464262609,0.8292472144036552,0.0006166271527856537,0.02234965199789629,-0.028202084952935302,0.01409534200179042,0.273499688812654,1.9049773755656108,-0.4598745464262609,0.7862661560198357,0.004156454889571563,0.06060606060606055,-0.028202084952935302,0.020260984461684544,0.28986899956734147,1.9049773755656108,-0.4598745464262609,0.745881744973725,0.0008468468668078118,0.06060606060606055,-0.041973882131246865,0.017935068658999905,0.18845159731860642,1.9049773755656108,-0.7481908335566871,0.6243181199167528,1
1694,2017-03-22,251.559998,255.07000699999998,250.50999500000003,255.00999500000003,255.00999500000003,4059300,-0.04287938803573432,-0.036744642903835834,0.0010789242111790553,0.017273025853323798,-0.41242798830443217,0.015225000121044774,-0.006365761757368545,0.015225000121044774,-0.04287938803573432,0.03179699501828667,0.018431637425441627,0.9114628005422905,-0.44373989996152363,0.7735461218804495,-0.005175693288546168,0.015225000121044774,-0.04287938803573432,0.023520048202475025,0.060845430294510394,0.9114628005422905,-0.44373989996152363,0.5703873399046412,0.005625955126424117,0.04424850252225232,-0.04287938803573432,0.027460788651849467,0.21709402008530512,1.5138622378085094,-0.44373989996152363,0.7495341989516617,0.003327089808433403,0.04424850252225232,-0.04287938803573432,0.022920037920992998,0.13371994508668247,1.5138622378085094,-0.44373989996152363,0.6296156762886231,0.001357626989320293,0.04424850252225232,-0.04287938803573432,0.02175160885794769,0.12041636230907608,1.5138622378085094,-0.44373989996152363,0.5704393406421022,0.0016869936974789632,0.04424850252225232,-0.04287938803573432,0.0199819992048136,0.0774855605115221,1.5138622378085094,-0.44373989996152363,0.5205883588831444,6.827966192962664e-05,0.04424850252225232,-0.05818557353063092,0.02577331757787729,0.09798083397622874,1.5138622378085094,-0.5371346001381039,0.508167207473902,0
1217,2015-04-30,230.38999900000002,232.88999900000002,225.169998,226.05000299999998,226.05000299999998,3911900,0.0014779221715552904,-0.008852202371144147,-0.010807041892390234,-0.027532777296615962,-0.00614821777901986,-0.0019531967618091617,-0.006832187021742449,0.0014779221715552904,-0.020021286474973476,0.011550212230697318,-0.27933241458513774,-0.00614821777901986,-0.47865942463547106,0.24476084894821848,0.008723517983155672,0.05477175642318244,-0.020021286474973476,0.02789972200305393,0.5040532911550646,3.8078919186094407,-0.47865942463547106,1.8564585463626213,0.011569605069245965,0.05477175642318244,-0.020021286474973476,0.023800386383316552,0.481717698142844,3.8078919186094407,-0.47865942463547106,1.5963755313207644,0.011753588654804692,0.05477175642318244,-0.020021286474973476,0.021377213447509685,0.42386579413744696,3.8078919186094407,-0.47865942463547106,1.3113308765950964,0.008803755103953675,0.05477175642318244,-0.020021286474973476,0.020749241512720323,0.31129712426747486,3.8078919186094407,-0.47865942463547106,1.215697785834183,0.006283233373107418,0.05477175642318244,-0.020021286474973476,0.019251938861749498,0.2355098150083404,3.8078919186094407,-0.47865942463547106,1.0901399183260168,0.004542307623250956,0.05477175642318244,-0.02501026737840617,0.021193353533965918,0.1942164522423487,3.8078919186094407,-0.6509337015687471,0.8804431246875482,0
1182,2015-03-11,191.149994,196.179993,191.009995,193.740005,193.740005,4974900,0.014273516396505093,0.013850093023255683,0.01817691306470426,0.017969724013303434,-0.10052613498707264,0.013601915153604427,-0.0008767373004095284,0.014273516396505093,-0.030505643451338105,0.02566158260577045,-0.09196522746259739,0.0036201656635481694,-0.17898971306425993,0.0916054518327732,-0.008954022414743346,0.014273516396505093,-0.030505643451338105,0.021365229798366903,0.05166489429580108,0.3763379126512201,-0.17898971306425993,0.2210014970959606,-0.002043510511122409,0.018067784190715308,-0.030505643451338105,0.02112534952482542,-0.03312762183840862,0.3763379126512201,-0.4405145100415294,0.25740834326581497,-0.004944628074261004,0.018067784190715308,-0.030505643451338105,0.02087244836751782,0.10642120153787,1.040673862084954,-0.4405145100415294,0.46727450612437726,-0.005447477524508378,0.018067784190715308,-0.030505643451338105,0.018970993895189386,0.03605259796884757,1.040673862084954,-0.4405145100415294,0.4551318590239358,-0.0035222419661044965,0.028195117073170906,-0.03881114181932421,0.022306601018756107,0.12779178013728862,1.040673862084954,-0.4405145100415294,0.46805711159436153,-0.0016770785628830683,0.04819954880716604,-0.08783751654086691,0.0278757153968883,0.09977550518010671,1.040673862084954,-0.6043988344750025,0.4265699855504327,0
423,2012-03-02,34.400002,34.5,33.709998999999996,34.040001000000004,34.040001000000004,550000,0.026559357001453954,0.0,0.01200834548158669,-0.010752659110723428,-0.2181947405828003,-0.00145360456665089,0.0054108498343082845,0.026559357001453954,-0.00887320293187821,0.018687084484328688,-0.009972961551427942,0.3132350196005227,-0.2181947405828003,0.28376181475088535,0.005634050664231638,0.026559357001453954,-0.00887320293187821,0.013233134401390949,-0.07767441989868515,0.3132350196005227,-0.3686842379414522,0.25845989945973585,0.0016107856888426689,0.026559357001453954,-0.023955594507741762,0.01562444446476692,-0.1032147551888071,0.3132350196005227,-0.5041701921914662,0.29037346706912187,0.001177201505997949,0.026559357001453954,-0.023955594507741762,0.01656784998798596,-0.08204974361882887,0.45677055819686574,-0.5041701921914662,0.3156376557917888,0.003206966144273358,0.026559357001453954,-0.023955594507741762,0.015727425732484115,-0.04096668564962635,0.5251822398939696,-0.5041701921914662,0.3381998788716668,0.004356349394128966,0.0428480781348457,-0.023955594507741762,0.018739236132621562,0.010507954020044164,0.5638656187926419,-0.5041701921914662,0.37409550073209363,0.008337424498160639,0.0428480781348457,-0.027759197324414675,0.017947615604539974,0.06034092501989474,1.0796793193717278,-0.5041701921914662,0.45046660641237557,0
